Transaction Number,Transaction Date,Property ID,Transaction Type,Transaction sub type,Registration type,Is Free Hold?,Usage,Area,Property Type,Property Sub Type,Amount,Transaction Size (sq.m),Property Size (sq.m),Room(s),Floor,Parking,Nearest Metro,Nearest Mall,Nearest Landmark,No. of Buyer,No. of Seller,Master Project,Project
"13-264-2003","2003-04-14 00:00:00","62115","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Mezhar First","Land","Residential","751179","1393.55","1393.55","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-265-2003","2003-04-14 00:00:00","67063","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Bada","Land","Residential","8000000","3073.23","3073.23","","","","Emirates Towers Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-266-2003","2003-04-15 00:00:00","48533","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1374.96","1374.96","","","","Dubai Internet City","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-267-2003","2003-04-15 00:00:00","74098","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Muhaisanah First","Land","Residential","500000","1393.55","1393.55","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-268-2003","2003-04-15 00:00:00","70844","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Um Al Sheif","Land","Residential","500000","1393.55","1393.55","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-269-2003","2003-04-15 00:00:00","27604","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Nad Al Hamar","Land","Residential","500000","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-27-2003","2003-01-15 00:00:00","56198","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Baraha","Land","Commercial","5200000","4234.89","4234.89","","","","Salah Al Din Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"13-270-2003","2003-04-15 00:00:00","72397","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Mezhar Second","Land","Residential","500000","1300.64","1300.64","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-271-2003","2003-04-15 00:00:00","50439","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Nad Al Hamar","Land","Residential","500000","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-272-2003","2003-04-15 00:00:00","75775","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","500000","1138.06","1138.06","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-273-2003","2003-04-15 00:00:00","43681","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Third","Land","Residential","500000","1526.12","1526.12","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-274-2003","2003-04-15 00:00:00","67139","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Qusais Third","Land","Residential","500000","1287.91","1287.91","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-275-2003","2003-04-15 00:00:00","68901","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","500000","1393.55","1393.55","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-276-2003","2003-04-15 00:00:00","77574","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Khawaneej First","Land","Residential","500000","1858.06","1858.06","","","","Etisalat Metro Station","City Centre Mirdif","","0","0","",""
"13-277-2003","2003-04-15 00:00:00","71031","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","500000","910.45","910.45","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-278-2003","2003-04-15 00:00:00","69218","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","500000","1393.55","1393.55","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-279-2003","2003-04-15 00:00:00","65804","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","500000","1393.55","1393.55","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-28-2003","2003-01-15 00:00:00","63665","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Nahda First","Land","Commercial","26000000","7555.34","3716.12","","","","STADIUM Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-280-2003","2003-04-15 00:00:00","66298","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","500000","1393.55","1393.55","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-281-2003","2003-04-15 00:00:00","79126","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Fourth","Land","Residential","500000","1132.12","1132.12","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-282-2003","2003-04-15 00:00:00","84150","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Third","Land","Residential","500000","1073.12","1073.12","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-283-2003","2003-04-15 00:00:00","62356","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","500000","929.03","929.03","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-284-2003","2003-04-15 00:00:00","44227","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Nad Al Hamar","Land","Residential","500000","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-285-2003","2003-04-15 00:00:00","63038","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Manara","Land","Residential","500000","1374.96","1374.96","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-287-2003","2003-04-15 00:00:00","73256","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Wasl","Land","Residential","500000","929.03","929.03","","","","Business Bay Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-288-2003","2003-04-15 00:00:00","73272","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Manara","Land","Residential","500000","1393.55","1393.55","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-289-2003","2003-04-15 00:00:00","72498","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Mezhar First","Land","Residential","500000","1858.06","1858.06","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-29-1988","2003-06-11 00:00:00","25844","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Baraha","Land","Residential","598948","304.35","304.35","","","","Salah Al Din Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"13-29-2003","2003-01-18 00:00:00","33997","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Ras","Land","Commercial","1500000","630.25","630.25","","","","Al Ras Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"13-290-2003","2003-04-15 00:00:00","80623","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Mezhar First","Land","Residential","500000","1114.84","1114.84","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-291-2003","2003-04-15 00:00:00","63441","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Mezhar First","Land","Residential","500000","1393.55","1393.55","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-292-2003","2003-04-15 00:00:00","61549","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Mezhar First","Land","Residential","220000","1393.55","1393.55","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-293-2003","2003-04-15 00:00:00","64708","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","250000","1393.55","1393.55","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-294-2003","2003-04-15 00:00:00","59427","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Mezhar First","Land","Residential","500000","929.03","929.03","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-295-2003","2003-04-15 00:00:00","74277","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Muhaisanah Third","Land","Residential","500000","1393.55","1393.55","","","","Al Qusais Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-296-2003","2003-04-15 00:00:00","68902","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","500000","1393.55","1393.55","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-297-2003","2003-04-15 00:00:00","50595","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1393.55","1393.55","","","","Sharaf Dg Metro Station","Mall of the Emirates","Sports City Swimming Academy","0","0","",""
"13-298-2003","2003-04-15 00:00:00","48651","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","500000","910.45","910.45","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-299-2003","2003-04-15 00:00:00","49342","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Nad Al Hamar","Land","Government Housing","500000","1815.7","1815.7","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-30-2003","2003-01-18 00:00:00","56532","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","647002","923.83","923.83","","","","Dubai Internet City","Mall of the Emirates","Sports City Swimming Academy","0","0","",""
"13-300-2003","2003-04-15 00:00:00","72537","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Mezhar First","Land","Residential","500000","1393.55","1393.55","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-301-2003","2003-04-15 00:00:00","16421","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Nad Al Hamar","Land","Residential","500000","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-302-2003","2003-04-15 00:00:00","62771","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","500000","1393.55","1393.55","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-303-2003","2003-04-15 00:00:00","43235","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Third","Land","Residential","500000","1139.08","1139.08","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-304-2003","2003-04-15 00:00:00","73523","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","500000","1393.55","1393.55","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-305-2003","2003-04-15 00:00:00","29514","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","750000","929.03","929.03","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-306-2003","2003-04-15 00:00:00","83050","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Goze First","Land","Residential","250000","594.58","594.58","","","","Business Bay Metro Station","Dubai Mall","Downtown Dubai","0","0","",""
"13-307-2003","2003-04-16 00:00:00","62964","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Nahda Second","Land","Commercial","6500000","1393.55","1393.55","","","","Al Nahda Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-308-2003","2003-04-16 00:00:00","76222","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Qusais First","Land","Residential","6500000","1486.45","1486.45","","","","Al Nahda Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-309-2003","2003-04-16 00:00:00","29336","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","2254816","936.18","936.18","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-31-2003","2003-01-19 00:00:00","27851","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","1090000","936.18","936.18","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-310-2003","2003-04-16 00:00:00","48275","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Rashidiya","Land","Residential","250000","437.76","437.76","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-311-2003","2003-04-16 00:00:00","52104","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Third","Land","Residential","500000","1081.86","1081.86","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-312-2003","2003-04-16 00:00:00","51817","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Goze First","Land","Residential","500000","929.03","929.03","","","","Business Bay Metro Station","Dubai Mall","Downtown Dubai","0","0","",""
