Transaction Number,Transaction Date,Property ID,Transaction Type,Transaction sub type,Registration type,Is Free Hold?,Usage,Area,Property Type,Property Sub Type,Amount,Transaction Size (sq.m),Property Size (sq.m),Room(s),Floor,Parking,Nearest Metro,Nearest Mall,Nearest Landmark,No. of Buyer,No. of Seller,Master Project,Project
"11-215-2000","2000-04-04 00:00:00","30136","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","322500","696.77","696.77","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","2","1","",""
"11-216-2000","2000-04-04 00:00:00","29746","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","455000","929.03","929.03","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-217-2000","2000-04-08 00:00:00","28726","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","2600000","924.48","924.48","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-218-2000","2000-04-08 00:00:00","28214","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","700000","696.77","696.77","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-219-2000","2000-04-08 00:00:00","27955","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","440000","929.03","929.03","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","19","",""
"11-22-2000","2000-01-23 00:00:00","56493","Sales","Sale","Ready","Non Free Hold","Residential","Um Suqaim","Land","Residential","2368000","2749.93","2749.93","","","","","","","1","1","",""
"11-220-2000","2000-04-08 00:00:00","7341","Sales","Sale","Ready","Non Free Hold","Residential","Al Satwa","Land","Residential","400000","232.26","232.26","","","","","","","1","1","",""
"11-221-2000","2000-04-08 00:00:00","58189","Sales","Sale","Ready","Non Free Hold","Residential","Al Mezhar First","Land","Residential","380000","929.03","929.03","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","1","2","",""
"11-222-2000","2000-04-08 00:00:00","3998","Sales","Sale","Ready","Non Free Hold","Commercial","Al Karama","Land","Commercial","1270000","211.35","211.35","","","","ADCB Metro Station","Dubai Mall","Burj Khalifa","1","1","",""
"11-223-2000","2000-04-09 00:00:00","58215","Sales","Sale","Ready","Non Free Hold","Commercial","Al-Murar Jadeed","Land","Commercial","926800","310.11","310.11","","","","","","","1","1","",""
"11-224-2000","2000-04-09 00:00:00","58217","Sales","Sale","Ready","Non Free Hold","Commercial","Al-Murar Jadeed","Land","Commercial","1075300","335.01","335.01","","","","","","","1","1","",""
"11-225-2000","2000-04-09 00:00:00","30426","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","285000","696.77","696.77","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-226-2000","2000-04-09 00:00:00","58213","Sales","Sale","Ready","Non Free Hold","Residential","Um Suqaim","Land","Residential","1140000","1393.55","1393.55","","","","","","","1","1","",""
"11-227-2000","2000-04-09 00:00:00","28157","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","817630","1381.1","1381.1","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-228-2000","2000-04-09 00:00:00","57857","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","315000","696.77","696.77","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-229-2000","2000-04-09 00:00:00","62562","Sales","Sale","Ready","Non Free Hold","Residential","Al Twar Second","Land","Residential","3400000","1947.06","1947.06","","","","Al Qusais Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-23-2000","2000-01-23 00:00:00","30664","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","1100000","696.77","696.77","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","2","1","",""
"11-230-2000","2000-04-09 00:00:00","58264","Sales","Sale","Ready","Non Free Hold","Commercial","Al Kifaf","Land","Commercial","1300000","929.03","929.03","","","","","","","1","1","",""
"11-231-2000","2000-04-10 00:00:00","58240","Sales","Sale","Ready","Non Free Hold","Residential","Um Suqaim","Land","Residential","851600","791.16","791.16","","","","","","","1","1","",""
"11-232-2000","2000-04-10 00:00:00","58239","Sales","Sale","Ready","Non Free Hold","Residential","Um Suqaim","Land","Residential","945000","1393.55","1393.55","","","","","","","1","1","",""
"11-233-2000","2000-04-10 00:00:00","30836","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","600000","1393.55","1858.06","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-234-2000","2000-04-10 00:00:00","30833","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","600000","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-235-2000","2000-04-11 00:00:00","57834","Sales","Sale","Ready","Non Free Hold","Commercial","Al Muteena","Land","Commercial","1000000","245.64","245.64","","","","","","","1","1","",""
"11-236-2000","2000-04-11 00:00:00","83714","Sales","Sale","Ready","Non Free Hold","Residential","Um Suqaim","Land","Residential","795000","1393.55","1393.55","","","","","","","1","1","",""
"11-238-2000","2000-04-11 00:00:00","58268","Sales","Sale","Ready","Non Free Hold","Residential","Um Suqaim","Land","Residential","850000","1374.96","1374.96","","","","","","","1","1","",""
"11-239-2000","2000-04-11 00:00:00","58280","Sales","Sale","Ready","Non Free Hold","Residential","Um Suqaim","Land","Residential","1700000","1858.06","1858.06","","","","","","","1","1","",""
"11-24-2000","2000-01-24 00:00:00","30686","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","583128","1389.09","1389.09","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-240-2000","2000-04-11 00:00:00","3703","Sales","Sale","Ready","Non Free Hold","Residential","Al Bada","Land","Residential","450000","334.45","334.45","","","","","","","1","2","",""
"11-241-2000","2000-04-12 00:00:00","48332","Sales","Sale","Ready","Non Free Hold","Residential","Jumeirah Second","Land","Residential","2050000","929.03","1858.06","","","","Business Bay Metro Station","Dubai Mall","Burj Khalifa","1","1","",""
"11-242-2000","2000-04-12 00:00:00","47119","Sales","Sale","Ready","Non Free Hold","Commercial","Jumeirah Second","Land","Commercial","2050000","929.03","929.03","","","","","","","1","1","",""
"11-243-2000","2000-04-12 00:00:00","58283","Sales","Sale","Ready","Non Free Hold","Residential","Al Barsha","Land","Residential","560000","1393.55","1393.55","","","","","","","2","1","",""
"11-244-2000","2000-04-12 00:00:00","48947","Sales","Sale","Ready","Non Free Hold","Residential","Hor Al Anz","Land","Residential","1230000","211.35","211.35","","","","Abu Hail Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-245-2000","2000-04-15 00:00:00","29220","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","400000","929.03","929.03","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-246-2000","2000-04-15 00:00:00","16660","Sales","Sale","Ready","Non Free Hold","Residential","Nad Al Hamar","Land","Residential","500000","1560.77","1560.77","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-247-2000","2000-04-15 00:00:00","58405","Sales","Sale","Ready","Non Free Hold","Residential","Al-Tawar","Land","Residential","850000","975.48","975.48","","","","","","","1","1","",""
"11-248-2000","2000-04-15 00:00:00","56912","Sales","Sale","Ready","Non Free Hold","Residential","Al Mezhar First","Land","Residential","435000","1393.55","1393.55","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-249-2000","2000-04-15 00:00:00","44371","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","477696","924.57","924.57","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-25-2000","2000-01-24 00:00:00","68684","Sales","Sale","Ready","Non Free Hold","Commercial","Al Khabeesi","Land","Commercial","2500000","306.58","306.58","","","","","","","1","1","",""
"11-250-2000","2000-04-15 00:00:00","58372","Sales","Sale","Ready","Non Free Hold","Residential","Um Suqaim","Land","Residential","1000000","2061.33","2061.33","","","","","","","1","1","",""
"11-251-2000","2000-04-16 00:00:00","40808","Sales","Sale","Ready","Non Free Hold","Residential","Abu Hail","Land","Residential Flats","360000","334.45","334.45","","","","Abu Baker Al Siddique Metro Station","","Dubai International Airport","1","2","",""
"11-252-2000","2000-04-16 00:00:00","58339","Sales","Sale","Ready","Non Free Hold","Commercial","Al Suq Al Kabeer","Land","Commercial","29000000","640.66","641.77","","","","Al Fahidi Metro Station","Dubai Mall","Dubai International Airport","1","2","",""
"11-253-2000","2000-04-16 00:00:00","51747","Sales","Sale","Ready","Non Free Hold","Residential","Hor Al Anz","Land","Residential","400000","234.95","234.95","","","","Abu Hail Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-254-2000","2000-04-17 00:00:00","58422","Sales","Sale","Ready","Non Free Hold","Residential","Al Satwa","Land","Residential","4750000","232.26","232.26","","","","","","","1","1","",""
"11-255-2000","2000-04-17 00:00:00","58395","Sales","Sale","Ready","Non Free Hold","Residential","Jumeirah","Land","Residential","1648000","1913.8","1913.8","","","","","","","1","1","",""
"11-256-2000","2000-04-17 00:00:00","30317","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","1066000","696.77","696.77","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","5","1","",""
"11-257-2000","2000-04-17 00:00:00","47042","Sales","Sale","Ready","Non Free Hold","Commercial","Al Ras","Land","Commercial","2500000","248.05","248.05","","","","Al Ras Metro Station","Dubai Mall","Dubai International Airport","4","1","",""
"11-258-2000","2000-04-17 00:00:00","3882","Sales","Sale","Ready","Non Free Hold","Commercial","Al Karama","Land","Commercial","900000","232.26","232.26","","","","ADCB Metro Station","Dubai Mall","Burj Khalifa","1","4","",""
"11-259-2000","2000-04-18 00:00:00","28687","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","4300000","1393.55","1393.55","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-26-2000","2000-01-24 00:00:00","55281","Sales","Sale","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","520000","1393.55","1393.55","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","1","4","",""
"11-260-2000","2000-04-19 00:00:00","58780","Sales","Sale","Ready","Non Free Hold","Residential","Um Suqaim","Land","Residential","600000","1393.82","1393.82","","","","","","","1","1","",""
"11-261-2000","2000-04-19 00:00:00","58779","Sales","Sale","Ready","Non Free Hold","Residential","Um Suqaim","Land","Residential","600000","1393.55","1393.55","","","","","","","1","1","",""
"11-262-2000","2000-04-19 00:00:00","83742","Sales","Sale","Ready","Non Free Hold","Residential","Um Suqaim","Land","Residential","1200000","868.27","868.27","","","","","","","1","1","",""
"11-263-2000","2000-04-19 00:00:00","31026","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","550000","696.77","696.77","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-264-2000","2000-04-19 00:00:00","53802","Sales","Sale","Ready","Non Free Hold","Residential","Um Suqaim Second","Land","Residential","5000000","1880.54","939.25","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","6","1","",""
"11-265-2000","2000-04-22 00:00:00","28069","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","457600","966.19","966.19","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-266-2000","2000-04-22 00:00:00","58747","Sales","Sale","Ready","Non Free Hold","Residential","Muhaisna","Land","Residential","1100000","1858.06","1858.06","","","","","","","1","1","",""
"11-267-2000","2000-04-22 00:00:00","30126","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","260820","692.31","692.31","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-268-2000","2000-04-22 00:00:00","51100","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","240000","696.77","696.77","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-269-2000","2000-04-22 00:00:00","83412","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","240000","696.77","696.77","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-270-2000","2000-04-22 00:00:00","58239","Sales","Sale","Ready","Non Free Hold","Residential","Um Suqaim Third","Land","Residential","1095000","1393.55","1393.55","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-271-2000","2000-04-22 00:00:00","55928","Sales","Sale","Ready","Non Free Hold","Commercial","Naif","Land","Commercial","4650000","431.07","431.07","","","","Baniyas Square Metro Station","Dubai Mall","Dubai International Airport","2","1","",""
"11-272-2000","2000-04-22 00:00:00","30375","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","360000","940.64","940.64","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-273-2000","2000-04-22 00:00:00","3664","Sales","Sale","Ready","Non Free Hold","Residential","Al Bada","Land","Residential","520000","394.84","394.84","","","","Emirates Towers Metro Station","Dubai Mall","Burj Khalifa","1","2","",""
"11-274-2000","2000-04-22 00:00:00","47425","Sales","Sale","Ready","Non Free Hold","Residential","Um Al Sheif","Land","Residential","1440000","2090.32","2090.32","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-275-2000","2000-04-22 00:00:00","58562","Sales","Sale","Ready","Non Free Hold","Residential","Al Barsha","Land","Residential","372400","910.45","910.45","","","","","","","1","1","",""
"11-276-2000","2000-04-22 00:00:00","58730","Sales","Sale","Ready","Non Free Hold","Commercial","Al Kifaf","Land","Commercial","39000000","1793.96","1793.96","","","","","","","1","1","",""
